Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.7:51164-20.50.201.203:443-6,192.168.1.7,51164,20.50.201.203,443,6,21/04/2026 23:34:58,443,116286563.15803528,59,41,43228,3501,1304.0,54.0,732.6779661016949,571.3176100457657,185.0,54.0,85.39024390243902,50.55153277393446,401.84350393514126,0.8599445824544528,1174611.7490710635,5190691.437353365,44954766.273498535,258.9225769042969,116059715.50941467,2001029.577748529,6688285.786022949,44954766.273498535,277.9960632324219,116108498.33488464,2902712.458372116,7924401.761581982,45178639.17350769,258.9225769042969,0,0,0,0,1180,820,0.5073673036481271,0.35257727880632567,54.0,1304.0,467.29,543.1183903165129,294977.58590000006,0,0,0,37,100,0,0,0,0.6949152542372882,467.29,732.6779661016949,85.39024390243902,1180,0,0,0,0,0,0,59,43228,41,3501,509,16383,59,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
18.97.36.2:443-192.168.1.7:51091-6,192.168.1.7,51091,18.97.36.2,443,6,21/04/2026 23:35:00,443,95064981.46057129,13,13,2299,1140,292.0,54.0,176.84615384615384,112.24481907101112,172.0,54.0,87.6923076923077,46.66638489630348,36.17525556901669,0.2734971342816034,3802599.2584228516,11201065.335989185,44973613.50059509,280.3802490234375,95064981.46057129,7922081.78838094,15138583.415093642,44973613.50059509,192201.6143798828,94701542.85430908,7891795.23785909,15955728.960712869,48025453.090667725,280.3802490234375,0,0,0,0,260,260,0.1367485671408017,0.1367485671408017,54.0,292.0,132.26923076923077,96.82679130691515,9375.4275147929,0,0,0,12,26,0,0,0,1.0,132.26923076923077,176.84615384615384,87.6923076923077,260,0,0,0,0,0,0,13,2299,13,1140,508,12282,13,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
142.251.223.142:443-192.168.1.7:50420-17,192.168.1.7,50420,142.251.223.142,443,17,21/04/2026 23:35:00,443,428360.2237701416,14,20,5383,16485,1292.0,73.0,384.5,497.08719413341214,1292.0,66.0,824.25,550.2933649427367,51050.49158750646,79.37244896539326,12980.612841519442,59065.252752302535,345138.0729675293,258.2073211669922,419663.1908416748,32281.78391089806,91156.71950522497,346379.04167175293,258.2073211669922,408486.60469055176,21499.29498371325,76904.44973920674,345424.6520996094,262.97569274902344,0,0,0,0,280,400,32.682773103397224,46.68967586199604,66.0,1292.0,643.1764705882352,571.5905810871477,326715.7923875432,0,0,0,0,0,0,0,0,1.4285714285714286,643.1764705882352,384.5,824.25,280,0,0,0,0,0,0,14,5383,20,16485,0,0,14,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:57141-192.178.211.84:443-17,192.168.1.7,57141,192.178.211.84,443,17,21/04/2026 23:35:01,443,14687961.57836914,22,24,12162,9371,1292.0,73.0,552.8181818181819,545.5941412278441,1292.0,63.0,390.4583333333333,493.5076813963712,1466.0305233717047,3.131816471234775,326399.14618598094,2067393.720388556,14039041.757583618,255.82313537597656,14642422.437667847,697258.2113175165,3002650.461737539,14124564.409255981,256.7768096923828,14645553.350448608,636763.1891499395,2872079.6458724677,14107142.448425293,325.20294189453125,0,0,0,0,440,480,1.4978252688514142,1.633991202383361,63.0,1292.0,468.10869565217394,525.368948134086,276012.531663516,0,0,0,0,0,0,0,0,1.0909090909090908,468.10869565217394,552.8181818181819,390.4583333333333,440,0,0,0,0,0,0,22,12162,24,9371,0,0,22,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.255:138-192.168.1.7:138-17,192.168.1.7,138,192.168.1.255,138,17,21/04/2026 23:35:02,138,1.0,1,0,243,0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,243000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,243.0,243.0,243.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,243.0,243.0,0.0,20,0,0,0,0,0,0,1,243,0,0,0,0,1,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:57137-8.8.8.8:53-17,192.168.1.7,57137,8.8.8.8,53,17,21/04/2026 23:35:03,53,18596.410751342773,1,1,93,258,93.0,93.0,93.0,0.0,258.0,258.0,258.0,0.0,18874.60998217926,107.54763522609264,18596.410751342773,0.0,18596.410751342773,18596.410751342773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,53.77381761304632,53.77381761304632,93.0,258.0,175.5,82.5,6806.25,0,0,0,0,0,0,0,0,1.0,175.5,93.0,258.0,20,0,0,0,0,0,0,1,93,1,258,0,0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:62057-8.8.8.8:53-17,192.168.1.7,62057,8.8.8.8,53,17,21/04/2026 23:35:03,53,16810.65559387207,1,1,93,214,93.0,93.0,93.0,0.0,214.0,214.0,214.0,0.0,18262.226495908322,118.97215958246466,16810.65559387207,0.0,16810.65559387207,16810.65559387207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,59.48607979123233,59.48607979123233,93.0,214.0,153.5,60.5,3660.25,0,0,0,0,0,0,0,0,1.0,153.5,93.0,214.0,20,0,0,0,0,0,0,1,93,1,214,0,0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:49844-74.125.24.188:5228-6,74.125.24.188,5228,192.168.1.7,49844,6,21/04/2026 23:35:04,49844,90466108.32214355,8,4,432,216,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,7.162903456535533,0.13264636030621357,8224191.665649414,13373010.184662666,30341845.989227295,256.7768096923828,90465780.73501587,12923682.962145124,14842367.733939383,30341845.989227295,396.0132598876953,90465813.15994263,30155271.05331421,199620.18376446477,30437432.527542114,30006379.84275818,0,0,0,0,160,80,0.08843090687080905,0.04421545343540453,54.0,54.0,54.0,0.0,0.0,0,0,0,0,12,0,0,0,0.5,54.0,54.0,54.0,160,0,0,0,0,0,0,8,432,4,216,1047,508,8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:64916-8.8.8.8:53-17,192.168.1.7,64916,8.8.8.8,53,17,21/04/2026 23:35:05,53,25712.966918945312,1,1,79,143,79.0,79.0,79.0,0.0,143.0,143.0,143.0,0.0,8633.776129367257,77.78176693123656,25712.966918945312,0.0,25712.966918945312,25712.966918945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,38.89088346561828,38.89088346561828,79.0,143.0,111.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,111.0,79.0,143.0,20,0,0,0,0,0,0,1,79,1,143,0,0,1,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51207-216.239.34.223:443-6,192.168.1.7,51207,216.239.34.223,443,6,21/04/2026 23:35:05,443,105408655.88188171,22,24,6415,7696,1304.0,54.0,291.59090909090907,439.8325775576336,1304.0,54.0,320.6666666666667,459.4295980403913,133.86946149671456,0.4363967988695961,2342414.5751529266,5436718.693205683,15015354.871749878,238.65699768066406,105389283.4186554,5018537.3056502575,7082891.759277026,15053922.414779663,258.6841583251953,105390877.72369385,4582212.074943211,6912225.258367608,15059182.88230896,286.8175506591797,0,0,0,0,440,480,0.2087115125028503,0.2276852863667458,54.0,1304.0,306.7608695652174,450.3978041099556,202858.1819470699,0,2,0,16,45,0,0,0,1.0909090909090908,306.7608695652174,291.59090909090907,320.6666666666667,440,0,0,0,0,0,0,22,6415,24,7696,509,1035,20,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:58821-8.8.8.8:53-17,192.168.1.7,58821,8.8.8.8,53,17,21/04/2026 23:35:07,53,23138.28468322754,1,1,80,192,80.0,80.0,80.0,0.0,192.0,192.0,192.0,0.0,11755.408999577534,86.43683087924657,23138.28468322754,0.0,23138.28468322754,23138.28468322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,43.218415439623286,43.218415439623286,80.0,192.0,136.0,56.0,3136.0,0,0,0,0,0,0,0,0,1.0,136.0,80.0,192.0,20,0,0,0,0,0,0,1,80,1,192,0,0,1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51201-20.50.88.233:443-6,192.168.1.7,51201,20.50.88.233,443,6,21/04/2026 23:35:09,443,74300215.48271179,4,4,922,587,760.0,54.0,230.5,305.70696753590687,391.0,54.0,146.75,141.6992854604426,20.309496953627473,0.10767128934991371,10614316.497530255,25815977.558159206,73849940.77682495,536.4418029785156,74300215.48271179,24766738.494237263,34707079.56772473,73849940.77682495,186427.59323120117,74078199.62501526,24692733.20833842,34891053.90963852,74036129.23622131,646.1143493652344,0,0,0,0,80,80,0.053835644674956856,0.053835644674956856,54.0,760.0,188.625,241.91162513405592,58521.234375,2,0,0,3,8,0,0,0,1.0,188.625,230.5,146.75,80,0,0,0,0,0,0,4,922,4,587,509,16383,2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51060-34.54.84.110:443-6,192.168.1.7,51060,34.54.84.110,443,6,21/04/2026 23:35:09,443,90156494.61746216,87,147,6539,146491,285.0,54.0,75.16091954022988,32.27356968641478,1304.0,54.0,996.5374149659864,514.9122542263889,1697.381876361906,2.595486891908031,386937.74513932253,3351323.84783045,30002023.220062256,218.39141845703125,90126346.58813477,1047980.7742806368,5457104.710064227,30018620.252609253,256.0615539550781,90131882.42912292,617341.6604734447,4219993.374974476,30022942.304611206,222.20611572265625,0,0,0,0,1740,2940,0.9649887162222167,1.6304981756858146,54.0,1304.0,653.974358974359,604.3395485493469,365226.2899408284,0,0,0,104,234,0,0,0,1.6896551724137931,653.974358974359,75.16091954022988,996.5374149659864,1740,0,0,0,0,0,0,87,6539,147,146491,512,1041,87,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:53991-8.8.8.8:53-17,192.168.1.7,53991,8.8.8.8,53,17,21/04/2026 23:35:22,53,53405.2848815918,1,1,86,208,86.0,86.0,86.0,0.0,208.0,208.0,208.0,0.0,5505.073152438861,37.44947722747524,53405.2848815918,0.0,53405.2848815918,53405.2848815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.72473861373762,18.72473861373762,86.0,208.0,147.0,61.0,3721.0,0,0,0,0,0,0,0,0,1.0,147.0,86.0,208.0,20,0,0,0,0,0,0,1,86,1,208,0,0,1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:53991-8.8.4.4:53-17,192.168.1.7,53991,8.8.4.4,53,17,21/04/2026 23:35:23,53,24419.546127319336,1,1,86,208,86.0,86.0,86.0,0.0,208.0,208.0,208.0,0.0,12039.535807387012,81.90160413188444,24419.546127319336,0.0,24419.546127319336,24419.546127319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,40.95080206594222,40.95080206594222,86.0,208.0,147.0,61.0,3721.0,0,0,0,0,0,0,0,0,1.0,147.0,86.0,208.0,20,0,0,0,0,0,0,1,86,1,208,0,0,1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51209-40.74.81.198:443-6,192.168.1.7,51209,40.74.81.198,443,6,21/04/2026 23:35:23,443,693430.1853179932,16,19,3108,12045,1304.0,54.0,194.25,300.4483108622846,1304.0,54.0,633.9473684210526,543.4716352143398,21852.235914782304,50.47371853873033,20395.005450529214,53844.27411372649,177242.99430847168,228.40499877929688,693430.1853179932,46228.67902119955,73886.29489203462,178470.37315368652,309.22889709472656,525349.6170043945,29186.089833577473,64485.91705761928,179900.1693725586,238.4185791015625,0,0,0,0,320,380,23.07369990341958,27.40001863531075,54.0,1304.0,432.9428571428571,499.5831372458524,249583.3110204082,0,2,0,16,34,0,0,0,1.1875,432.9428571428571,194.25,633.9473684210526,320,0,0,0,0,0,0,16,3108,19,12045,1020,71,14,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.255:137-192.168.1.7:137-17,192.168.1.7,137,192.168.1.255,137,17,21/04/2026 23:35:23,137,1516871.2139129639,3,0,276,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,181.9534825820991,1.977755245457599,758435.6069564819,5372.881889343262,763808.4888458252,753062.7250671387,1516871.2139129639,758435.6069564819,5372.881889343262,763808.4888458252,753062.7250671387,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1.977755245457599,0.0,92.0,92.0,92.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,92.0,92.0,0.0,60,0,0,0,0,0,0,3,276,0,0,0,0,3,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50580-8.8.8.8:53-17,192.168.1.7,50580,8.8.8.8,53,17,21/04/2026 23:35:23,53,22594.928741455078,1,1,74,307,74.0,74.0,74.0,0.0,307.0,307.0,307.0,0.0,16862.19081987971,88.51543737469663,22594.928741455078,0.0,22594.928741455078,22594.928741455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,44.257718687348316,44.257718687348316,74.0,307.0,190.5,116.5,13572.25,0,0,0,0,0,0,0,0,1.0,190.5,74.0,307.0,20,0,0,0,0,0,0,1,74,1,307,0,0,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51210-52.123.253.82:443-6,192.168.1.7,51210,52.123.253.82,443,6,21/04/2026 23:35:23,443,9670413.732528687,10,11,2399,10304,1304.0,54.0,239.9,366.2437576259833,1304.0,54.0,936.7272727272727,507.88135531281335,1313.5942630117784,2.171572032059147,483520.6866264343,2016547.4481896881,9271974.325180054,276.32713317871094,9670413.732528687,1074490.4147254096,2899151.060229436,9271974.325180054,631.0939788818359,313124.418258667,31312.4418258667,48478.26152974231,160935.8787536621,423.66981506347656,0,0,0,0,200,220,1.0340819200281652,1.1374901120309817,54.0,1304.0,604.9047619047619,565.7769966844925,320103.6099773242,0,2,1,6,20,0,0,0,1.1,604.9047619047619,239.9,936.7272727272727,200,0,0,0,0,0,0,10,2399,11,10304,0,255,8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50557-8.8.8.8:53-17,192.168.1.7,50557,8.8.8.8,53,17,21/04/2026 23:35:23,53,21876.096725463867,1,1,74,359,74.0,74.0,74.0,0.0,359.0,359.0,359.0,0.0,19793.293357310227,91.42398779358074,21876.096725463867,0.0,21876.096725463867,21876.096725463867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,45.71199389679037,45.71199389679037,74.0,359.0,216.5,142.5,20306.25,0,0,0,0,0,0,0,0,1.0,216.5,74.0,359.0,20,0,0,0,0,0,0,1,74,1,359,0,0,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51211-20.190.146.38:443-6,192.168.1.7,51211,20.190.146.38,443,6,21/04/2026 23:35:23,443,538254.976272583,17,28,8512,26786,1304.0,54.0,500.70588235294116,540.3104515767255,1304.0,54.0,956.6428571428571,548.9939639458521,65578.5855328988,83.60350016942733,12233.067642558704,43328.739865859556,279311.1801147461,226.49765014648438,538254.976272583,33640.93601703644,77328.36071134197,322241.78314208984,285.6254577636719,472486.9728088379,17499.51751143844,53846.42677700401,279311.1801147461,226.49765014648438,0,0,0,0,340,560,31.583544508450327,52.01995566097701,54.0,1304.0,784.4,588.799849033797,346685.26222222217,0,2,0,7,44,0,0,0,1.6470588235294117,784.4,500.70588235294116,956.6428571428571,340,0,0,0,0,0,0,17,8512,28,26786,512,49155,15,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51227-8.8.8.8:53-17,192.168.1.7,51227,8.8.8.8,53,17,21/04/2026 23:35:23,53,57312.2501373291,1,1,87,271,87.0,87.0,87.0,0.0,271.0,271.0,271.0,0.0,6246.483066747093,34.896553445514485,57312.2501373291,0.0,57312.2501373291,57312.2501373291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,17.448276722757242,17.448276722757242,87.0,271.0,179.0,92.0,8464.0,0,0,0,0,0,0,0,0,1.0,179.0,87.0,271.0,20,0,0,0,0,0,0,1,87,1,271,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51227-8.8.4.4:53-17,192.168.1.7,51227,8.8.4.4,53,17,21/04/2026 23:35:23,53,60745.0008392334,1,1,87,271,87.0,87.0,87.0,0.0,271.0,271.0,271.0,0.0,5893.4890946413225,32.924520081795094,60745.0008392334,0.0,60745.0008392334,60745.0008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16.462260040897547,16.462260040897547,87.0,271.0,179.0,92.0,8464.0,0,0,0,0,0,0,0,0,1.0,179.0,87.0,271.0,20,0,0,0,0,0,0,1,87,1,271,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:60002-8.8.8.8:53-17,192.168.1.7,60002,8.8.8.8,53,17,21/04/2026 23:35:24,53,22776.60369873047,1,1,85,174,85.0,85.0,85.0,0.0,174.0,174.0,174.0,0.0,11371.317841142236,87.80940417870451,22776.60369873047,0.0,22776.60369873047,22776.60369873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,43.904702089352256,43.904702089352256,85.0,174.0,129.5,44.5,1980.25,0,0,0,0,0,0,0,0,1.0,129.5,85.0,174.0,20,0,0,0,0,0,0,1,85,1,174,0,0,1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51213-23.100.110.221:443-6,192.168.1.7,51213,23.100.110.221,443,6,21/04/2026 23:35:24,443,8633182.048797607,9,14,2930,11154,1304.0,54.0,325.55555555555554,434.38311587586446,1304.0,54.0,796.7142857142857,567.0573703114085,1631.3799385200684,2.6641393486198224,392417.3658544367,1639814.8254869313,7902710.437774658,223.63662719726562,8633182.048797607,1079147.756099701,2580904.050374025,7902710.437774658,281.0955047607422,539051.7711639404,41465.52085876465,61560.804927899175,142041.20635986328,285.6254577636719,0,0,0,0,180,280,1.0424893103294957,1.6216500382903265,54.0,1304.0,612.3478260869565,567.8363671750678,322438.1398865784,0,2,1,9,22,0,0,0,1.5555555555555556,612.3478260869565,325.55555555555554,796.7142857142857,180,0,0,0,0,0,0,9,2930,14,11154,0,69,7,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:62673-8.8.8.8:53-17,192.168.1.7,62673,8.8.8.8,53,17,21/04/2026 23:35:24,53,51995.99266052246,1,1,86,267,86.0,86.0,86.0,0.0,267.0,267.0,267.0,0.0,6788.984726278962,38.46450269846437,51995.99266052246,0.0,51995.99266052246,51995.99266052246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,19.232251349232186,19.232251349232186,86.0,267.0,176.5,90.5,8190.25,0,0,0,0,0,0,0,0,1.0,176.5,86.0,267.0,20,0,0,0,0,0,0,1,86,1,267,0,0,1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:62673-8.8.4.4:53-17,192.168.1.7,62673,8.8.4.4,53,17,21/04/2026 23:35:24,53,63434.83924865723,1,1,86,267,86.0,86.0,86.0,0.0,267.0,267.0,267.0,0.0,5564.76542198335,31.52841598857422,63434.83924865723,0.0,63434.83924865723,63434.83924865723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,15.76420799428711,15.76420799428711,86.0,267.0,176.5,90.5,8190.25,0,0,0,0,0,0,0,0,1.0,176.5,86.0,267.0,20,0,0,0,0,0,0,1,86,1,267,0,0,1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51214-52.110.16.164:443-6,192.168.1.7,51214,52.110.16.164,443,6,21/04/2026 23:35:24,443,8489140.033721924,10,16,2990,11443,1304.0,54.0,299.0,415.3523805156292,1304.0,54.0,715.1875,554.3258539376907,1700.1722132827263,3.062736613687444,339565.60134887695,1554918.5124878967,7948949.813842773,222.68295288085938,8489140.033721924,943237.7815246582,2479907.3637611666,7948949.813842773,513.3152008056641,495563.268661499,33037.55124409993,90674.13938876402,366731.8820953369,266.3135528564453,0,0,0,0,200,320,1.177975620649017,1.884760993038427,54.0,1304.0,555.1153846153846,544.4662401714091,296443.4866863906,0,2,1,10,25,0,0,0,1.6,555.1153846153846,299.0,715.1875,200,0,0,0,0,0,0,10,2990,16,11443,0,255,8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51215-52.110.16.164:443-6,192.168.1.7,51215,52.110.16.164,443,6,21/04/2026 23:35:24,443,8489123.106002808,11,16,3049,11470,1304.0,54.0,277.1818181818182,402.9335199354892,1304.0,54.0,716.875,554.3120595612187,1710.306214046226,3.1805405178902197,326504.73484626185,1526541.752858114,7951474.189758301,232.21969604492188,8489123.106002808,848912.3106002808,2370333.3923882702,7951474.189758301,355.00526428222656,492897.74894714355,32859.84992980957,88161.05392838124,356697.79777526855,274.1813659667969,0,0,0,0,220,320,1.2957757665478673,1.8847647513423524,54.0,1304.0,537.7407407407408,543.0478181381789,294900.93278463656,0,2,1,10,26,0,0,0,1.4545454545454546,537.7407407407408,277.1818181818182,716.875,220,0,0,0,0,0,0,11,3049,16,11470,0,255,9,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:49690-4.213.25.241:443-6,4.213.25.241,443,192.168.1.7,49690,6,21/04/2026 23:35:27,49690,99946.97570800781,2,1,578,194,524.0,54.0,289.0,235.0,194.0,194.0,194.0,0.0,7724.095647029637,30.015915726799108,49973.487854003906,35113.57307434082,85087.06092834473,14859.914779663086,99946.97570800781,99946.97570800781,0.0,99946.97570800781,99946.97570800781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,20.010610484532737,10.005305242266369,54.0,524.0,257.3333333333333,197.03355608175534,38822.222222222226,0,0,0,2,3,0,0,0,0.5,257.3333333333333,289.0,194.0,40,0,0,0,0,0,0,2,578,1,194,8052,509,2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51184-8.8.8.8:53-17,192.168.1.7,51184,8.8.8.8,53,17,21/04/2026 23:35:27,53,21149.635314941406,1,1,80,204,80.0,80.0,80.0,0.0,204.0,204.0,204.0,0.0,13428.127519502186,94.56427830635343,21149.635314941406,0.0,21149.635314941406,21149.635314941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,47.282139153176715,47.282139153176715,80.0,204.0,142.0,62.0,3844.0,0,0,0,0,0,0,0,0,1.0,142.0,80.0,204.0,20,0,0,0,0,0,0,1,80,1,204,0,0,1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51216-98.70.192.224:443-6,192.168.1.7,51216,98.70.192.224,443,6,21/04/2026 23:35:27,443,77909973.85978699,16,22,3587,19669,1304.0,54.0,224.1875,327.5529000692102,1304.0,54.0,894.0454545454545,559.8868779634887,298.4983673830177,0.48774243036440795,2105674.9691834324,12409820.310922686,76559451.34162903,227.45132446289062,77909973.85978699,5193998.257319133,19074602.066964846,76559451.34162903,661.6115570068359,77865258.45527649,3707869.4502512612,16310878.314185278,76646769.04678345,305.17578125,0,0,0,0,320,440,0.20536523383764546,0.2823771965267625,54.0,1304.0,612.0,579.6899352693918,336040.4210526316,2,2,0,11,37,0,0,0,1.375,612.0,224.1875,894.0454545454545,320,0,0,0,0,0,0,16,3587,22,19669,507,16385,12,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:59233-8.8.8.8:53-17,192.168.1.7,59233,8.8.8.8,53,17,21/04/2026 23:35:29,53,39373.87466430664,1,1,92,215,92.0,92.0,92.0,0.0,215.0,215.0,215.0,0.0,7797.048236106233,50.79510251535005,39373.87466430664,0.0,39373.87466430664,39373.87466430664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,25.397551257675026,25.397551257675026,92.0,215.0,153.5,61.5,3782.25,0,0,0,0,0,0,0,0,1.0,153.5,92.0,215.0,20,0,0,0,0,0,0,1,92,1,215,0,0,1,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:59233-8.8.4.4:53-17,192.168.1.7,59233,8.8.4.4,53,17,21/04/2026 23:35:29,53,63504.21905517578,1,1,92,212,92.0,92.0,92.0,0.0,212.0,212.0,212.0,0.0,4787.08351229182,31.49397047560408,63504.21905517578,0.0,63504.21905517578,63504.21905517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,15.74698523780204,15.74698523780204,92.0,212.0,152.0,60.0,3600.0,0,0,0,0,0,0,0,0,1.0,152.0,92.0,212.0,20,0,0,0,0,0,0,1,92,1,212,0,0,1,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
